deployment_id,species,week,n_images
SUN_PRAIRIE_53_R3,Mule deer,31,0
SUN_PRAIRIE_53_R3,Pronghorn,31,0
SUN_PRAIRIE_53_R3,White-tailed deer,31,0
SUN_PRAIRIE_53_R3,American bison,32,3
SUN_PRAIRIE_53_R3,Coyote,32,0
SUN_PRAIRIE_53_R3,Mule deer,32,19
SUN_PRAIRIE_53_R3,Pronghorn,32,0
SUN_PRAIRIE_53_R3,White-tailed deer,32,0
SUN_PRAIRIE_53_R3,American bison,33,1
SUN_PRAIRIE_53_R3,Coyote,33,0
SUN_PRAIRIE_53_R3,Mule deer,33,74
SUN_PRAIRIE_53_R3,Pronghorn,33,0
SUN_PRAIRIE_53_R3,White-tailed deer,33,0
SUN_PRAIRIE_53_R3,American bison,34,0
SUN_PRAIRIE_53_R3,Coyote,34,0
SUN_PRAIRIE_53_R3,Mule deer,34,0
SUN_PRAIRIE_53_R3,Pronghorn,34,0
SUN_PRAIRIE_53_R3,White-tailed deer,34,0
SUN_PRAIRIE_53_R4,American bison,34,0
SUN_PRAIRIE_53_R4,Coyote,34,0
SUN_PRAIRIE_53_R4,Mule deer,34,0
SUN_PRAIRIE_53_R4,Pronghorn,34,0
SUN_PRAIRIE_53_R4,White-tailed deer,34,0
SUN_PRAIRIE_53_R4,American bison,35,0
SUN_PRAIRIE_53_R4,Coyote,35,0
SUN_PRAIRIE_53_R4,Mule deer,35,0
SUN_PRAIRIE_53_R4,Pronghorn,35,0
SUN_PRAIRIE_53_R4,White-tailed deer,35,0
SUN_PRAIRIE_53_R4,American bison,36,0
SUN_PRAIRIE_53_R4,Coyote,36,0
SUN_PRAIRIE_53_R4,Mule deer,36,0
SUN_PRAIRIE_53_R4,Pronghorn,36,0
SUN_PRAIRIE_53_R4,White-tailed deer,36,0
SUN_PRAIRIE_53_R4,American bison,37,25
SUN_PRAIRIE_53_R4,Coyote,37,18
SUN_PRAIRIE_53_R4,Mule deer,37,0
SUN_PRAIRIE_53_R4,Pronghorn,37,64
SUN_PRAIRIE_53_R4,White-tailed deer,37,0
SUN_PRAIRIE_53_R4,American bison,38,69
SUN_PRAIRIE_53_R4,Coyote,38,0
SUN_PRAIRIE_53_R4,Mule deer,38,0
SUN_PRAIRIE_53_R4,Pronghorn,38,0
SUN_PRAIRIE_53_R4,White-tailed deer,38,0
SUN_PRAIRIE_53_R5,American bison,38,0
SUN_PRAIRIE_53_R5,Coyote,38,0
SUN_PRAIRIE_53_R5,Mule deer,38,0
SUN_PRAIRIE_53_R5,Pronghorn,38,0
SUN_PRAIRIE_53_R5,White-tailed deer,38,0
SUN_PRAIRIE_53_R5,American bison,39,0
SUN_PRAIRIE_53_R5,Coyote,39,0
SUN_PRAIRIE_53_R5,Mule deer,39,0
SUN_PRAIRIE_53_R5,Pronghorn,39,0
SUN_PRAIRIE_53_R5,White-tailed deer,39,0
SUN_PRAIRIE_53_R5,American bison,40,0
SUN_PRAIRIE_53_R5,Coyote,40,0
SUN_PRAIRIE_53_R5,Mule deer,40,0
SUN_PRAIRIE_53_R5,Pronghorn,40,0
SUN_PRAIRIE_53_R5,White-tailed deer,40,0
SUN_PRAIRIE_53_R5,American bison,41,3
SUN_PRAIRIE_53_R5,Coyote,41,0
SUN_PRAIRIE_53_R5,Mule deer,41,0
SUN_PRAIRIE_53_R5,Pronghorn,41,0
SUN_PRAIRIE_53_R5,White-tailed deer,41,0
SUN_PRAIRIE_54_R1,American bison,21,37
SUN_PRAIRIE_54_R1,Coyote,21,0
SUN_PRAIRIE_54_R1,Mule deer,21,0
SUN_PRAIRIE_54_R1,Pronghorn,21,0
SUN_PRAIRIE_54_R1,White-tailed deer,21,0
SUN_PRAIRIE_54_R1,American bison,22,5
SUN_PRAIRIE_54_R1,Coyote,22,0
SUN_PRAIRIE_54_R1,Mule deer,22,0
SUN_PRAIRIE_54_R1,Pronghorn,22,0
SUN_PRAIRIE_54_R1,White-tailed deer,22,0
SUN_PRAIRIE_54_R1,American bison,23,0
SUN_PRAIRIE_54_R1,Coyote,23,0
SUN_PRAIRIE_54_R1,Mule deer,23,0
SUN_PRAIRIE_54_R1,Pronghorn,23,0
SUN_PRAIRIE_54_R1,White-tailed deer,23,0
SUN_PRAIRIE_54_R1,American bison,24,1378
SUN_PRAIRIE_54_R1,Coyote,24,10
SUN_PRAIRIE_54_R1,Mule deer,24,0
SUN_PRAIRIE_54_R1,Pronghorn,24,0
SUN_PRAIRIE_54_R1,White-tailed deer,24,0
SUN_PRAIRIE_54_R1,American bison,25,0
SUN_PRAIRIE_54_R1,Coyote,25,0
SUN_PRAIRIE_54_R1,Mule deer,25,0
SUN_PRAIRIE_54_R1,Pronghorn,25,0
SUN_PRAIRIE_54_R1,White-tailed deer,25,0
SUN_PRAIRIE_54_R2,American bison,25,1
SUN_PRAIRIE_54_R2,Coyote,25,6
SUN_PRAIRIE_54_R2,Mule deer,25,0
SUN_PRAIRIE_54_R2,Pronghorn,25,0
SUN_PRAIRIE_54_R2,White-tailed deer,25,0
SUN_PRAIRIE_54_R2,American bison,26,0
SUN_PRAIRIE_54_R2,Coyote,26,0
SUN_PRAIRIE_54_R2,Mule deer,26,0
SUN_PRAIRIE_54_R2,Pronghorn,26,0
SUN_PRAIRIE_54_R2,White-tailed deer,26,0
SUN_PRAIRIE_54_R2,American bison,27,0
SUN_PRAIRIE_54_R2,Coyote,27,0
SUN_PRAIRIE_54_R2,Mule deer,27,0
SUN_PRAIRIE_54_R2,Pronghorn,27,0
SUN_PRAIRIE_54_R2,White-tailed deer,27,0
SUN_PRAIRIE_54_R2,American bison,28,0
SUN_PRAIRIE_54_R2,Coyote,28,0
SUN_PRAIRIE_54_R2,Mule deer,28,0
SUN_PRAIRIE_54_R2,Pronghorn,28,0
SUN_PRAIRIE_54_R2,White-tailed deer,28,0
SUN_PRAIRIE_54_R2,American bison,29,0
SUN_PRAIRIE_54_R2,Coyote,29,0
SUN_PRAIRIE_54_R2,Mule deer,29,0
SUN_PRAIRIE_54_R2,Pronghorn,29,0
SUN_PRAIRIE_54_R2,White-tailed deer,29,0
SUN_PRAIRIE_54_R2,American bison,30,0
SUN_PRAIRIE_54_R2,Coyote,30,0
SUN_PRAIRIE_54_R2,Mule deer,30,0
SUN_PRAIRIE_54_R2,Pronghorn,30,0
SUN_PRAIRIE_54_R2,White-tailed deer,30,0
SUN_PRAIRIE_54_R3,American bison,30,0
SUN_PRAIRIE_54_R3,Coyote,30,0
SUN_PRAIRIE_54_R3,Mule deer,30,0
SUN_PRAIRIE_54_R3,Pronghorn,30,0
SUN_PRAIRIE_54_R3,White-tailed deer,30,0
SUN_PRAIRIE_54_R3,American bison,31,0
SUN_PRAIRIE_54_R3,Coyote,31,0
SUN_PRAIRIE_54_R3,Mule deer,31,0
SUN_PRAIRIE_54_R3,Pronghorn,31,0
SUN_PRAIRIE_54_R3,White-tailed deer,31,0
SUN_PRAIRIE_54_R3,American bison,32,11
SUN_PRAIRIE_54_R3,Coyote,32,0
SUN_PRAIRIE_54_R3,Mule deer,32,0
SUN_PRAIRIE_54_R3,Pronghorn,32,0
SUN_PRAIRIE_54_R3,White-tailed deer,32,0
SUN_PRAIRIE_54_R3,American bison,33,0
SUN_PRAIRIE_54_R3,Coyote,33,0
SUN_PRAIRIE_54_R3,Mule deer,33,45
SUN_PRAIRIE_54_R3,Pronghorn,33,0
SUN_PRAIRIE_54_R3,White-tailed deer,33,0
SUN_PRAIRIE_54_R3,American bison,34,0
SUN_PRAIRIE_54_R3,Coyote,34,0
SUN_PRAIRIE_54_R3,Mule deer,34,0
SUN_PRAIRIE_54_R3,Pronghorn,34,0
SUN_PRAIRIE_54_R3,White-tailed deer,34,0
SUN_PRAIRIE_54_R4,American bison,34,0
SUN_PRAIRIE_54_R4,Coyote,34,0
SUN_PRAIRIE_54_R4,Mule deer,34,0
SUN_PRAIRIE_54_R4,Pronghorn,34,0
SUN_PRAIRIE_54_R4,White-tailed deer,34,0
SUN_PRAIRIE_54_R4,American bison,35,9
SUN_PRAIRIE_54_R4,Coyote,35,0
SUN_PRAIRIE_54_R4,Mule deer,35,0
SUN_PRAIRIE_54_R4,Pronghorn,35,0
SUN_PRAIRIE_54_R4,White-tailed deer,35,0
SUN_PRAIRIE_54_R4,American bison,36,0
SUN_PRAIRIE_54_R4,Coyote,36,0
SUN_PRAIRIE_54_R4,Mule deer,36,0
SUN_PRAIRIE_54_R4,Pronghorn,36,0
SUN_PRAIRIE_54_R4,White-tailed deer,36,0
SUN_PRAIRIE_54_R4,American bison,37,0
SUN_PRAIRIE_54_R4,Coyote,37,0
SUN_PRAIRIE_54_R4,Mule deer,37,0
SUN_PRAIRIE_54_R4,Pronghorn,37,0
SUN_PRAIRIE_54_R4,White-tailed deer,37,0
SUN_PRAIRIE_54_R4,American bison,38,0
SUN_PRAIRIE_54_R4,Coyote,38,0
SUN_PRAIRIE_54_R4,Mule deer,38,0
SUN_PRAIRIE_54_R4,Pronghorn,38,0
SUN_PRAIRIE_54_R4,White-tailed deer,38,0
SUN_PRAIRIE_54_R5,American bison,38,0
SUN_PRAIRIE_54_R5,Coyote,38,0
SUN_PRAIRIE_54_R5,Mule deer,38,0
SUN_PRAIRIE_54_R5,Pronghorn,38,0
SUN_PRAIRIE_54_R5,White-tailed deer,38,0
SUN_PRAIRIE_54_R5,American bison,39,0
SUN_PRAIRIE_54_R5,Coyote,39,0
SUN_PRAIRIE_54_R5,Mule deer,39,2
SUN_PRAIRIE_54_R5,Pronghorn,39,3
SUN_PRAIRIE_54_R5,White-tailed deer,39,0
SUN_PRAIRIE_54_R5,American bison,40,0
SUN_PRAIRIE_54_R5,Coyote,40,4
SUN_PRAIRIE_54_R5,Mule deer,40,0
SUN_PRAIRIE_54_R5,Pronghorn,40,0
SUN_PRAIRIE_54_R5,White-tailed deer,40,0
SUN_PRAIRIE_54_R5,American bison,41,296
SUN_PRAIRIE_54_R5,Coyote,41,0
SUN_PRAIRIE_54_R5,Mule deer,41,0
SUN_PRAIRIE_54_R5,Pronghorn,41,0
SUN_PRAIRIE_54_R5,White-tailed deer,41,0
SUN_PRAIRIE_55_R1,American bison,21,0
SUN_PRAIRIE_55_R1,Coyote,21,0
SUN_PRAIRIE_55_R1,Mule deer,21,0
SUN_PRAIRIE_55_R1,Pronghorn,21,0
SUN_PRAIRIE_55_R1,White-tailed deer,21,0
SUN_PRAIRIE_55_R1,American bison,22,0
SUN_PRAIRIE_55_R1,Coyote,22,0
SUN_PRAIRIE_55_R1,Mule deer,22,0
SUN_PRAIRIE_55_R1,Pronghorn,22,0
SUN_PRAIRIE_55_R1,White-tailed deer,22,0
SUN_PRAIRIE_55_R1,American bison,23,0
SUN_PRAIRIE_55_R1,Coyote,23,0
SUN_PRAIRIE_55_R1,Mule deer,23,0
SUN_PRAIRIE_55_R1,Pronghorn,23,0
SUN_PRAIRIE_55_R1,White-tailed deer,23,0
SUN_PRAIRIE_55_R1,American bison,24,0
SUN_PRAIRIE_55_R1,Coyote,24,0
SUN_PRAIRIE_55_R1,Mule deer,24,0
SUN_PRAIRIE_55_R1,Pronghorn,24,0
SUN_PRAIRIE_55_R1,White-tailed deer,24,0
SUN_PRAIRIE_55_R1,American bison,25,0
SUN_PRAIRIE_55_R1,Coyote,25,0
SUN_PRAIRIE_55_R1,Mule deer,25,0
SUN_PRAIRIE_55_R1,Pronghorn,25,0
SUN_PRAIRIE_55_R1,White-tailed deer,25,0
SUN_PRAIRIE_55_R2,American bison,25,0
SUN_PRAIRIE_55_R2,Coyote,25,0
SUN_PRAIRIE_55_R2,Mule deer,25,0
SUN_PRAIRIE_55_R2,Pronghorn,25,0
SUN_PRAIRIE_55_R2,White-tailed deer,25,0
SUN_PRAIRIE_55_R2,American bison,26,0
SUN_PRAIRIE_55_R2,Coyote,26,0
SUN_PRAIRIE_55_R2,Mule deer,26,0
SUN_PRAIRIE_55_R2,Pronghorn,26,0
SUN_PRAIRIE_55_R2,White-tailed deer,26,0
SUN_PRAIRIE_55_R2,American bison,27,0
SUN_PRAIRIE_55_R2,Coyote,27,0
SUN_PRAIRIE_55_R2,Mule deer,27,0
SUN_PRAIRIE_55_R2,Pronghorn,27,0
SUN_PRAIRIE_55_R2,White-tailed deer,27,0
SUN_PRAIRIE_55_R2,American bison,28,0
SUN_PRAIRIE_55_R2,Coyote,28,0
SUN_PRAIRIE_55_R2,Mule deer,28,0
SUN_PRAIRIE_55_R2,Pronghorn,28,0
SUN_PRAIRIE_55_R2,White-tailed deer,28,0
SUN_PRAIRIE_55_R2,American bison,29,0
SUN_PRAIRIE_55_R2,Coyote,29,0
SUN_PRAIRIE_55_R2,Mule deer,29,0
SUN_PRAIRIE_55_R2,Pronghorn,29,0
SUN_PRAIRIE_55_R2,White-tailed deer,29,0
SUN_PRAIRIE_55_R2,American bison,30,0
SUN_PRAIRIE_55_R2,Coyote,30,0
SUN_PRAIRIE_55_R2,Mule deer,30,0
SUN_PRAIRIE_55_R2,Pronghorn,30,0
SUN_PRAIRIE_55_R2,White-tailed deer,30,0
SUN_PRAIRIE_55_R3,American bison,30,0
SUN_PRAIRIE_55_R3,Coyote,30,0
SUN_PRAIRIE_55_R3,Mule deer,30,0
SUN_PRAIRIE_55_R3,Pronghorn,30,0
SUN_PRAIRIE_55_R3,White-tailed deer,30,0
SUN_PRAIRIE_55_R3,American bison,31,0
SUN_PRAIRIE_55_R3,Coyote,31,0
SUN_PRAIRIE_55_R3,Mule deer,31,0
SUN_PRAIRIE_55_R3,Pronghorn,31,0
SUN_PRAIRIE_55_R3,White-tailed deer,31,0
SUN_PRAIRIE_55_R3,American bison,32,0
SUN_PRAIRIE_55_R3,Coyote,32,0
SUN_PRAIRIE_55_R3,Mule deer,32,0
SUN_PRAIRIE_55_R3,Pronghorn,32,0
SUN_PRAIRIE_55_R3,White-tailed deer,32,0
SUN_PRAIRIE_55_R3,American bison,33,0
SUN_PRAIRIE_55_R3,Coyote,33,0
SUN_PRAIRIE_55_R3,Mule deer,33,0
SUN_PRAIRIE_55_R3,Pronghorn,33,0
SUN_PRAIRIE_55_R3,White-tailed deer,33,0
SUN_PRAIRIE_55_R3,American bison,34,0
SUN_PRAIRIE_55_R3,Coyote,34,0
SUN_PRAIRIE_55_R3,Mule deer,34,0
SUN_PRAIRIE_55_R3,Pronghorn,34,0
SUN_PRAIRIE_55_R3,White-tailed deer,34,0
SUN_PRAIRIE_55_R5,American bison,38,0
SUN_PRAIRIE_55_R5,Coyote,38,0
SUN_PRAIRIE_55_R5,Mule deer,38,0
SUN_PRAIRIE_55_R5,Pronghorn,38,0
SUN_PRAIRIE_55_R5,White-tailed deer,38,0
SUN_PRAIRIE_55_R5,American bison,39,22
SUN_PRAIRIE_55_R5,Coyote,39,0
SUN_PRAIRIE_55_R5,Mule deer,39,0
SUN_PRAIRIE_55_R5,Pronghorn,39,0
SUN_PRAIRIE_55_R5,White-tailed deer,39,0
SUN_PRAIRIE_55_R5,American bison,40,0
SUN_PRAIRIE_55_R5,Coyote,40,0
SUN_PRAIRIE_55_R5,Mule deer,40,0
SUN_PRAIRIE_55_R5,Pronghorn,40,0
SUN_PRAIRIE_55_R5,White-tailed deer,40,0
SUN_PRAIRIE_55_R5,American bison,41,0
SUN_PRAIRIE_55_R5,Coyote,41,0
SUN_PRAIRIE_55_R5,Mule deer,41,0
SUN_PRAIRIE_55_R5,Pronghorn,41,0
SUN_PRAIRIE_55_R5,White-tailed deer,41,0
SUN_PRAIRIE_56_R1,American bison,21,0
SUN_PRAIRIE_56_R1,Coyote,21,0
SUN_PRAIRIE_56_R1,Mule deer,21,0
SUN_PRAIRIE_56_R1,Pronghorn,21,0
SUN_PRAIRIE_56_R1,White-tailed deer,21,0
SUN_PRAIRIE_56_R1,American bison,22,0
SUN_PRAIRIE_56_R1,Coyote,22,0
SUN_PRAIRIE_56_R1,Mule deer,22,0
SUN_PRAIRIE_56_R1,Pronghorn,22,0
SUN_PRAIRIE_56_R1,White-tailed deer,22,0
SUN_PRAIRIE_56_R1,American bison,23,0
SUN_PRAIRIE_56_R1,Coyote,23,0
SUN_PRAIRIE_56_R1,Mule deer,23,0
SUN_PRAIRIE_56_R1,Pronghorn,23,0
SUN_PRAIRIE_56_R1,White-tailed deer,23,0
SUN_PRAIRIE_56_R1,American bison,24,0
SUN_PRAIRIE_56_R1,Coyote,24,0
SUN_PRAIRIE_56_R1,Mule deer,24,0
SUN_PRAIRIE_56_R1,Pronghorn,24,0
SUN_PRAIRIE_56_R1,White-tailed deer,24,0
SUN_PRAIRIE_56_R1,American bison,25,0
SUN_PRAIRIE_56_R1,Coyote,25,0
SUN_PRAIRIE_56_R1,Mule deer,25,0
SUN_PRAIRIE_56_R1,Pronghorn,25,0
SUN_PRAIRIE_56_R1,White-tailed deer,25,0
SUN_PRAIRIE_56_R2,American bison,25,0
SUN_PRAIRIE_56_R2,Coyote,25,0
SUN_PRAIRIE_56_R2,Mule deer,25,0
SUN_PRAIRIE_56_R2,Pronghorn,25,0
SUN_PRAIRIE_56_R2,White-tailed deer,25,0
SUN_PRAIRIE_56_R2,American bison,26,0
SUN_PRAIRIE_56_R2,Coyote,26,0
SUN_PRAIRIE_56_R2,Mule deer,26,0
SUN_PRAIRIE_56_R2,Pronghorn,26,0
SUN_PRAIRIE_56_R2,White-tailed deer,26,0
SUN_PRAIRIE_56_R2,American bison,27,12
SUN_PRAIRIE_56_R2,Coyote,27,0
SUN_PRAIRIE_56_R2,Mule deer,27,0
SUN_PRAIRIE_56_R2,Pronghorn,27,0
SUN_PRAIRIE_56_R2,White-tailed deer,27,0
SUN_PRAIRIE_56_R2,American bison,28,0
SUN_PRAIRIE_56_R2,Coyote,28,0
SUN_PRAIRIE_56_R2,Mule deer,28,0
SUN_PRAIRIE_56_R2,Pronghorn,28,0
SUN_PRAIRIE_56_R2,White-tailed deer,28,0
SUN_PRAIRIE_56_R2,American bison,29,0
SUN_PRAIRIE_56_R2,Coyote,29,0
SUN_PRAIRIE_56_R2,Mule deer,29,0
SUN_PRAIRIE_56_R2,Pronghorn,29,0
SUN_PRAIRIE_56_R2,White-tailed deer,29,0
SUN_PRAIRIE_56_R2,American bison,30,0
SUN_PRAIRIE_56_R2,Coyote,30,0
SUN_PRAIRIE_56_R2,Mule deer,30,0
SUN_PRAIRIE_56_R2,Pronghorn,30,0
SUN_PRAIRIE_56_R2,White-tailed deer,30,0
SUN_PRAIRIE_56_R3,American bison,30,10
SUN_PRAIRIE_56_R3,Coyote,30,0
SUN_PRAIRIE_56_R3,Mule deer,30,0
SUN_PRAIRIE_56_R3,Pronghorn,30,0
SUN_PRAIRIE_56_R3,White-tailed deer,30,0
SUN_PRAIRIE_56_R3,American bison,31,7
SUN_PRAIRIE_56_R3,Coyote,31,0
SUN_PRAIRIE_56_R3,Mule deer,31,0
SUN_PRAIRIE_56_R3,Pronghorn,31,0
SUN_PRAIRIE_56_R3,White-tailed deer,31,0
SUN_PRAIRIE_56_R3,American bison,32,0
SUN_PRAIRIE_56_R3,Coyote,32,0
SUN_PRAIRIE_56_R3,Mule deer,32,0
SUN_PRAIRIE_56_R3,Pronghorn,32,0
SUN_PRAIRIE_56_R3,White-tailed deer,32,0
SUN_PRAIRIE_56_R3,American bison,33,7
SUN_PRAIRIE_56_R3,Coyote,33,0
SUN_PRAIRIE_56_R3,Mule deer,33,0
SUN_PRAIRIE_56_R3,Pronghorn,33,0
SUN_PRAIRIE_56_R3,White-tailed deer,33,0
SUN_PRAIRIE_56_R3,American bison,34,0
SUN_PRAIRIE_56_R3,Coyote,34,0
SUN_PRAIRIE_56_R3,Mule deer,34,0
SUN_PRAIRIE_56_R3,Pronghorn,34,0
SUN_PRAIRIE_56_R3,White-tailed deer,34,0
SUN_PRAIRIE_56_R4,American bison,34,3
SUN_PRAIRIE_56_R4,Coyote,34,0
SUN_PRAIRIE_56_R4,Mule deer,34,3
SUN_PRAIRIE_56_R4,Pronghorn,34,0
SUN_PRAIRIE_56_R4,White-tailed deer,34,0
SUN_PRAIRIE_56_R4,American bison,35,32
SUN_PRAIRIE_56_R4,Coyote,35,0
SUN_PRAIRIE_56_R4,Mule deer,35,0
SUN_PRAIRIE_56_R4,Pronghorn,35,0
SUN_PRAIRIE_56_R4,White-tailed deer,35,0
SUN_PRAIRIE_56_R4,American bison,36,12
SUN_PRAIRIE_56_R4,Coyote,36,0
SUN_PRAIRIE_56_R4,Mule deer,36,0
SUN_PRAIRIE_56_R4,Pronghorn,36,0
SUN_PRAIRIE_56_R4,White-tailed deer,36,0
SUN_PRAIRIE_56_R4,American bison,37,9
SUN_PRAIRIE_56_R4,Coyote,37,0
SUN_PRAIRIE_56_R4,Mule deer,37,33
SUN_PRAIRIE_56_R4,Pronghorn,37,0
SUN_PRAIRIE_56_R4,White-tailed deer,37,0
SUN_PRAIRIE_56_R4,American bison,38,0
SUN_PRAIRIE_56_R4,Coyote,38,0
SUN_PRAIRIE_56_R4,Mule deer,38,0
SUN_PRAIRIE_56_R4,Pronghorn,38,0
SUN_PRAIRIE_56_R4,White-tailed deer,38,0
SUN_PRAIRIE_56_R5,American bison,38,0
SUN_PRAIRIE_56_R5,Coyote,38,0
SUN_PRAIRIE_56_R5,Mule deer,38,0
SUN_PRAIRIE_56_R5,Pronghorn,38,0
SUN_PRAIRIE_56_R5,White-tailed deer,38,0
SUN_PRAIRIE_56_R5,American bison,39,29
SUN_PRAIRIE_56_R5,Coyote,39,0
SUN_PRAIRIE_56_R5,Mule deer,39,8
SUN_PRAIRIE_56_R5,Pronghorn,39,0
SUN_PRAIRIE_56_R5,White-tailed deer,39,0
SUN_PRAIRIE_56_R5,American bison,40,191
SUN_PRAIRIE_56_R5,Coyote,40,0
SUN_PRAIRIE_56_R5,Mule deer,40,121
SUN_PRAIRIE_56_R5,Pronghorn,40,0
SUN_PRAIRIE_56_R5,White-tailed deer,40,0
SUN_PRAIRIE_56_R5,American bison,41,11
SUN_PRAIRIE_56_R5,Coyote,41,0
SUN_PRAIRIE_56_R5,Mule deer,41,0
SUN_PRAIRIE_56_R5,Pronghorn,41,0
SUN_PRAIRIE_56_R5,White-tailed deer,41,0
SUN_PRAIRIE_57_R1,American bison,21,0
SUN_PRAIRIE_57_R1,Coyote,21,0
SUN_PRAIRIE_57_R1,Mule deer,21,0
SUN_PRAIRIE_57_R1,Pronghorn,21,0
SUN_PRAIRIE_57_R1,White-tailed deer,21,0
SUN_PRAIRIE_57_R1,American bison,22,0
SUN_PRAIRIE_57_R1,Coyote,22,0
SUN_PRAIRIE_57_R1,Mule deer,22,0
SUN_PRAIRIE_57_R1,Pronghorn,22,0
SUN_PRAIRIE_57_R1,White-tailed deer,22,0
SUN_PRAIRIE_57_R1,American bison,23,3
SUN_PRAIRIE_57_R1,Coyote,23,0
SUN_PRAIRIE_57_R1,Mule deer,23,0
SUN_PRAIRIE_57_R1,Pronghorn,23,0
SUN_PRAIRIE_57_R1,White-tailed deer,23,0
SUN_PRAIRIE_57_R1,American bison,24,0
SUN_PRAIRIE_57_R1,Coyote,24,0
SUN_PRAIRIE_57_R1,Mule deer,24,0
SUN_PRAIRIE_57_R1,Pronghorn,24,0
SUN_PRAIRIE_57_R1,White-tailed deer,24,0
SUN_PRAIRIE_57_R1,American bison,25,0
SUN_PRAIRIE_57_R1,Coyote,25,0
SUN_PRAIRIE_57_R1,Mule deer,25,0
SUN_PRAIRIE_57_R1,Pronghorn,25,0
SUN_PRAIRIE_57_R1,White-tailed deer,25,0
SUN_PRAIRIE_57_R2,American bison,25,0
SUN_PRAIRIE_57_R2,Coyote,25,0
SUN_PRAIRIE_57_R2,Mule deer,25,0
SUN_PRAIRIE_57_R2,Pronghorn,25,0
SUN_PRAIRIE_57_R2,White-tailed deer,25,0
SUN_PRAIRIE_57_R2,American bison,26,0
SUN_PRAIRIE_57_R2,Coyote,26,0
SUN_PRAIRIE_57_R2,Mule deer,26,0
SUN_PRAIRIE_57_R2,Pronghorn,26,5
SUN_PRAIRIE_57_R2,White-tailed deer,26,0
SUN_PRAIRIE_57_R2,American bison,27,3
SUN_PRAIRIE_57_R2,Coyote,27,0
SUN_PRAIRIE_57_R2,Mule deer,27,0
SUN_PRAIRIE_57_R2,Pronghorn,27,0
SUN_PRAIRIE_57_R2,White-tailed deer,27,0
SUN_PRAIRIE_57_R2,American bison,28,0
SUN_PRAIRIE_57_R2,Coyote,28,0
SUN_PRAIRIE_57_R2,Mule deer,28,0
SUN_PRAIRIE_57_R2,Pronghorn,28,0
SUN_PRAIRIE_57_R2,White-tailed deer,28,0
SUN_PRAIRIE_57_R2,American bison,29,0
SUN_PRAIRIE_57_R2,Coyote,29,0
SUN_PRAIRIE_57_R2,Mule deer,29,0
SUN_PRAIRIE_57_R2,Pronghorn,29,0
SUN_PRAIRIE_57_R2,White-tailed deer,29,0
SUN_PRAIRIE_57_R2,American bison,30,0
SUN_PRAIRIE_57_R2,Coyote,30,0
SUN_PRAIRIE_57_R2,Mule deer,30,0
SUN_PRAIRIE_57_R2,Pronghorn,30,0
SUN_PRAIRIE_57_R2,White-tailed deer,30,0
SUN_PRAIRIE_57_R3,American bison,30,0
SUN_PRAIRIE_57_R3,Coyote,30,0
SUN_PRAIRIE_57_R3,Mule deer,30,0
SUN_PRAIRIE_57_R3,Pronghorn,30,0
SUN_PRAIRIE_57_R3,White-tailed deer,30,0
SUN_PRAIRIE_57_R3,American bison,31,0
SUN_PRAIRIE_57_R3,Coyote,31,0
SUN_PRAIRIE_57_R3,Mule deer,31,0
SUN_PRAIRIE_57_R3,Pronghorn,31,0
SUN_PRAIRIE_57_R3,White-tailed deer,31,0
SUN_PRAIRIE_57_R3,American bison,32,0
SUN_PRAIRIE_57_R3,Coyote,32,0
SUN_PRAIRIE_57_R3,Mule deer,32,0
SUN_PRAIRIE_57_R3,Pronghorn,32,0
SUN_PRAIRIE_57_R3,White-tailed deer,32,0
SUN_PRAIRIE_57_R3,American bison,33,0
SUN_PRAIRIE_57_R3,Coyote,33,0
SUN_PRAIRIE_57_R3,Mule deer,33,0
SUN_PRAIRIE_57_R3,Pronghorn,33,0
SUN_PRAIRIE_57_R3,White-tailed deer,33,0
SUN_PRAIRIE_57_R3,American bison,34,0
SUN_PRAIRIE_57_R3,Coyote,34,0
SUN_PRAIRIE_57_R3,Mule deer,34,0
SUN_PRAIRIE_57_R3,Pronghorn,34,0
SUN_PRAIRIE_57_R3,White-tailed deer,34,0
SUN_PRAIRIE_57_R5,American bison,39,0
SUN_PRAIRIE_57_R5,Coyote,39,0
SUN_PRAIRIE_57_R5,Mule deer,39,38
SUN_PRAIRIE_57_R5,Pronghorn,39,0
SUN_PRAIRIE_57_R5,White-tailed deer,39,0
SUN_PRAIRIE_57_R5,American bison,40,0
SUN_PRAIRIE_57_R5,Coyote,40,0
SUN_PRAIRIE_57_R5,Mule deer,40,0
SUN_PRAIRIE_57_R5,Pronghorn,40,0
SUN_PRAIRIE_57_R5,White-tailed deer,40,0
SUN_PRAIRIE_57_R5,American bison,41,1
SUN_PRAIRIE_57_R5,Coyote,41,0
SUN_PRAIRIE_57_R5,Mule deer,41,0
SUN_PRAIRIE_57_R5,Pronghorn,41,0
SUN_PRAIRIE_57_R5,White-tailed deer,41,0
SUN_PRAIRIE_58_R1,American bison,21,11
SUN_PRAIRIE_58_R1,Coyote,21,0
SUN_PRAIRIE_58_R1,Mule deer,21,86
SUN_PRAIRIE_58_R1,Pronghorn,21,0
SUN_PRAIRIE_58_R1,White-tailed deer,21,0
SUN_PRAIRIE_58_R1,American bison,22,7
SUN_PRAIRIE_58_R1,Coyote,22,0
SUN_PRAIRIE_58_R1,Mule deer,22,186
SUN_PRAIRIE_58_R1,Pronghorn,22,49
