deployment_id,species,yday,n_images
SUN_PRAIRIE_91_R2,Mule deer,201,0
SUN_PRAIRIE_91_R2,Pronghorn,201,0
SUN_PRAIRIE_91_R2,White-tailed deer,201,0
SUN_PRAIRIE_91_R2,American bison,202,0
SUN_PRAIRIE_91_R2,Coyote,202,0
SUN_PRAIRIE_91_R2,Mule deer,202,0
SUN_PRAIRIE_91_R2,Pronghorn,202,0
SUN_PRAIRIE_91_R2,White-tailed deer,202,0
SUN_PRAIRIE_91_R2,American bison,203,0
SUN_PRAIRIE_91_R2,Coyote,203,0
SUN_PRAIRIE_91_R2,Mule deer,203,0
SUN_PRAIRIE_91_R2,Pronghorn,203,0
SUN_PRAIRIE_91_R2,White-tailed deer,203,0
SUN_PRAIRIE_91_R2,American bison,204,0
SUN_PRAIRIE_91_R2,Coyote,204,0
SUN_PRAIRIE_91_R2,Mule deer,204,0
SUN_PRAIRIE_91_R2,Pronghorn,204,0
SUN_PRAIRIE_91_R2,White-tailed deer,204,0
SUN_PRAIRIE_91_R2,American bison,205,0
SUN_PRAIRIE_91_R2,Coyote,205,0
SUN_PRAIRIE_91_R2,Mule deer,205,0
SUN_PRAIRIE_91_R2,Pronghorn,205,0
SUN_PRAIRIE_91_R2,White-tailed deer,205,0
SUN_PRAIRIE_91_R2,American bison,206,0
SUN_PRAIRIE_91_R2,Coyote,206,0
SUN_PRAIRIE_91_R2,Mule deer,206,0
SUN_PRAIRIE_91_R2,Pronghorn,206,0
SUN_PRAIRIE_91_R2,White-tailed deer,206,0
SUN_PRAIRIE_91_R2,American bison,207,0
SUN_PRAIRIE_91_R2,Coyote,207,0
SUN_PRAIRIE_91_R2,Mule deer,207,0
SUN_PRAIRIE_91_R2,Pronghorn,207,0
SUN_PRAIRIE_91_R2,White-tailed deer,207,0
SUN_PRAIRIE_91_R2,American bison,208,0
SUN_PRAIRIE_91_R2,Coyote,208,0
SUN_PRAIRIE_91_R2,Mule deer,208,0
SUN_PRAIRIE_91_R2,Pronghorn,208,0
SUN_PRAIRIE_91_R2,White-tailed deer,208,0
SUN_PRAIRIE_91_R2,American bison,209,0
SUN_PRAIRIE_91_R2,Coyote,209,0
SUN_PRAIRIE_91_R2,Mule deer,209,0
SUN_PRAIRIE_91_R2,Pronghorn,209,0
SUN_PRAIRIE_91_R2,White-tailed deer,209,0
SUN_PRAIRIE_91_R3,American bison,209,0
SUN_PRAIRIE_91_R3,Coyote,209,0
SUN_PRAIRIE_91_R3,Mule deer,209,0
SUN_PRAIRIE_91_R3,Pronghorn,209,0
SUN_PRAIRIE_91_R3,White-tailed deer,209,0
SUN_PRAIRIE_91_R3,American bison,210,0
SUN_PRAIRIE_91_R3,Coyote,210,0
SUN_PRAIRIE_91_R3,Mule deer,210,0
SUN_PRAIRIE_91_R3,Pronghorn,210,0
SUN_PRAIRIE_91_R3,White-tailed deer,210,0
SUN_PRAIRIE_91_R3,American bison,211,0
SUN_PRAIRIE_91_R3,Coyote,211,0
SUN_PRAIRIE_91_R3,Mule deer,211,0
SUN_PRAIRIE_91_R3,Pronghorn,211,0
SUN_PRAIRIE_91_R3,White-tailed deer,211,0
SUN_PRAIRIE_91_R3,American bison,212,0
SUN_PRAIRIE_91_R3,Coyote,212,0
SUN_PRAIRIE_91_R3,Mule deer,212,0
SUN_PRAIRIE_91_R3,Pronghorn,212,0
SUN_PRAIRIE_91_R3,White-tailed deer,212,0
SUN_PRAIRIE_91_R3,American bison,213,28
SUN_PRAIRIE_91_R3,Coyote,213,0
SUN_PRAIRIE_91_R3,Mule deer,213,0
SUN_PRAIRIE_91_R3,Pronghorn,213,0
SUN_PRAIRIE_91_R3,White-tailed deer,213,0
SUN_PRAIRIE_91_R3,American bison,214,0
SUN_PRAIRIE_91_R3,Coyote,214,0
SUN_PRAIRIE_91_R3,Mule deer,214,0
SUN_PRAIRIE_91_R3,Pronghorn,214,0
SUN_PRAIRIE_91_R3,White-tailed deer,214,0
SUN_PRAIRIE_91_R3,American bison,215,0
SUN_PRAIRIE_91_R3,Coyote,215,0
SUN_PRAIRIE_91_R3,Mule deer,215,0
SUN_PRAIRIE_91_R3,Pronghorn,215,0
SUN_PRAIRIE_91_R3,White-tailed deer,215,0
SUN_PRAIRIE_91_R3,American bison,216,0
SUN_PRAIRIE_91_R3,Coyote,216,0
SUN_PRAIRIE_91_R3,Mule deer,216,0
SUN_PRAIRIE_91_R3,Pronghorn,216,0
SUN_PRAIRIE_91_R3,White-tailed deer,216,0
SUN_PRAIRIE_91_R3,American bison,217,0
SUN_PRAIRIE_91_R3,Coyote,217,0
SUN_PRAIRIE_91_R3,Mule deer,217,0
SUN_PRAIRIE_91_R3,Pronghorn,217,0
SUN_PRAIRIE_91_R3,White-tailed deer,217,0
SUN_PRAIRIE_91_R3,American bison,218,0
SUN_PRAIRIE_91_R3,Coyote,218,0
SUN_PRAIRIE_91_R3,Mule deer,218,0
SUN_PRAIRIE_91_R3,Pronghorn,218,0
SUN_PRAIRIE_91_R3,White-tailed deer,218,0
SUN_PRAIRIE_91_R3,American bison,219,0
SUN_PRAIRIE_91_R3,Coyote,219,0
SUN_PRAIRIE_91_R3,Mule deer,219,0
SUN_PRAIRIE_91_R3,Pronghorn,219,0
SUN_PRAIRIE_91_R3,White-tailed deer,219,0
SUN_PRAIRIE_91_R3,American bison,220,0
SUN_PRAIRIE_91_R3,Coyote,220,0
SUN_PRAIRIE_91_R3,Mule deer,220,0
SUN_PRAIRIE_91_R3,Pronghorn,220,0
SUN_PRAIRIE_91_R3,White-tailed deer,220,0
SUN_PRAIRIE_91_R3,American bison,221,0
SUN_PRAIRIE_91_R3,Coyote,221,0
SUN_PRAIRIE_91_R3,Mule deer,221,0
SUN_PRAIRIE_91_R3,Pronghorn,221,0
SUN_PRAIRIE_91_R3,White-tailed deer,221,0
SUN_PRAIRIE_91_R3,American bison,222,0
SUN_PRAIRIE_91_R3,Coyote,222,0
SUN_PRAIRIE_91_R3,Mule deer,222,0
SUN_PRAIRIE_91_R3,Pronghorn,222,0
SUN_PRAIRIE_91_R3,White-tailed deer,222,0
SUN_PRAIRIE_91_R3,American bison,223,0
SUN_PRAIRIE_91_R3,Coyote,223,0
SUN_PRAIRIE_91_R3,Mule deer,223,0
SUN_PRAIRIE_91_R3,Pronghorn,223,0
SUN_PRAIRIE_91_R3,White-tailed deer,223,0
SUN_PRAIRIE_91_R3,American bison,224,0
SUN_PRAIRIE_91_R3,Coyote,224,0
SUN_PRAIRIE_91_R3,Mule deer,224,0
SUN_PRAIRIE_91_R3,Pronghorn,224,0
SUN_PRAIRIE_91_R3,White-tailed deer,224,0
SUN_PRAIRIE_91_R3,American bison,225,0
SUN_PRAIRIE_91_R3,Coyote,225,0
SUN_PRAIRIE_91_R3,Mule deer,225,0
SUN_PRAIRIE_91_R3,Pronghorn,225,0
SUN_PRAIRIE_91_R3,White-tailed deer,225,0
SUN_PRAIRIE_91_R3,American bison,226,0
SUN_PRAIRIE_91_R3,Coyote,226,0
SUN_PRAIRIE_91_R3,Mule deer,226,0
SUN_PRAIRIE_91_R3,Pronghorn,226,0
SUN_PRAIRIE_91_R3,White-tailed deer,226,0
SUN_PRAIRIE_91_R3,American bison,227,0
SUN_PRAIRIE_91_R3,Coyote,227,0
SUN_PRAIRIE_91_R3,Mule deer,227,0
SUN_PRAIRIE_91_R3,Pronghorn,227,0
SUN_PRAIRIE_91_R3,White-tailed deer,227,0
SUN_PRAIRIE_91_R3,American bison,228,0
SUN_PRAIRIE_91_R3,Coyote,228,0
SUN_PRAIRIE_91_R3,Mule deer,228,0
SUN_PRAIRIE_91_R3,Pronghorn,228,0
SUN_PRAIRIE_91_R3,White-tailed deer,228,0
SUN_PRAIRIE_91_R3,American bison,229,0
SUN_PRAIRIE_91_R3,Coyote,229,0
SUN_PRAIRIE_91_R3,Mule deer,229,0
SUN_PRAIRIE_91_R3,Pronghorn,229,0
SUN_PRAIRIE_91_R3,White-tailed deer,229,0
SUN_PRAIRIE_91_R3,American bison,230,0
SUN_PRAIRIE_91_R3,Coyote,230,0
SUN_PRAIRIE_91_R3,Mule deer,230,0
SUN_PRAIRIE_91_R3,Pronghorn,230,0
SUN_PRAIRIE_91_R3,White-tailed deer,230,0
SUN_PRAIRIE_91_R3,American bison,231,0
SUN_PRAIRIE_91_R3,Coyote,231,0
SUN_PRAIRIE_91_R3,Mule deer,231,0
SUN_PRAIRIE_91_R3,Pronghorn,231,0
SUN_PRAIRIE_91_R3,White-tailed deer,231,0
SUN_PRAIRIE_91_R3,American bison,232,0
SUN_PRAIRIE_91_R3,Coyote,232,0
SUN_PRAIRIE_91_R3,Mule deer,232,0
SUN_PRAIRIE_91_R3,Pronghorn,232,0
SUN_PRAIRIE_91_R3,White-tailed deer,232,0
SUN_PRAIRIE_91_R3,American bison,233,0
SUN_PRAIRIE_91_R3,Coyote,233,0
SUN_PRAIRIE_91_R3,Mule deer,233,0
SUN_PRAIRIE_91_R3,Pronghorn,233,0
SUN_PRAIRIE_91_R3,White-tailed deer,233,0
SUN_PRAIRIE_91_R3,American bison,234,0
SUN_PRAIRIE_91_R3,Coyote,234,0
SUN_PRAIRIE_91_R3,Mule deer,234,0
SUN_PRAIRIE_91_R3,Pronghorn,234,0
SUN_PRAIRIE_91_R3,White-tailed deer,234,0
SUN_PRAIRIE_91_R3,American bison,235,0
SUN_PRAIRIE_91_R3,Coyote,235,0
SUN_PRAIRIE_91_R3,Mule deer,235,0
SUN_PRAIRIE_91_R3,Pronghorn,235,0
SUN_PRAIRIE_91_R3,White-tailed deer,235,0
SUN_PRAIRIE_91_R4,American bison,235,0
SUN_PRAIRIE_91_R4,Coyote,235,0
SUN_PRAIRIE_91_R4,Mule deer,235,0
SUN_PRAIRIE_91_R4,Pronghorn,235,0
SUN_PRAIRIE_91_R4,White-tailed deer,235,0
SUN_PRAIRIE_91_R4,American bison,236,0
SUN_PRAIRIE_91_R4,Coyote,236,0
SUN_PRAIRIE_91_R4,Mule deer,236,0
SUN_PRAIRIE_91_R4,Pronghorn,236,0
SUN_PRAIRIE_91_R4,White-tailed deer,236,0
SUN_PRAIRIE_91_R4,American bison,237,0
SUN_PRAIRIE_91_R4,Coyote,237,0
SUN_PRAIRIE_91_R4,Mule deer,237,0
SUN_PRAIRIE_91_R4,Pronghorn,237,0
SUN_PRAIRIE_91_R4,White-tailed deer,237,0
SUN_PRAIRIE_91_R4,American bison,238,0
SUN_PRAIRIE_91_R4,Coyote,238,0
SUN_PRAIRIE_91_R4,Mule deer,238,0
SUN_PRAIRIE_91_R4,Pronghorn,238,0
SUN_PRAIRIE_91_R4,White-tailed deer,238,0
SUN_PRAIRIE_91_R4,American bison,239,0
SUN_PRAIRIE_91_R4,Coyote,239,0
SUN_PRAIRIE_91_R4,Mule deer,239,0
SUN_PRAIRIE_91_R4,Pronghorn,239,0
SUN_PRAIRIE_91_R4,White-tailed deer,239,0
SUN_PRAIRIE_91_R4,American bison,240,0
SUN_PRAIRIE_91_R4,Coyote,240,0
SUN_PRAIRIE_91_R4,Mule deer,240,0
SUN_PRAIRIE_91_R4,Pronghorn,240,0
SUN_PRAIRIE_91_R4,White-tailed deer,240,0
SUN_PRAIRIE_91_R4,American bison,241,0
SUN_PRAIRIE_91_R4,Coyote,241,0
SUN_PRAIRIE_91_R4,Mule deer,241,0
SUN_PRAIRIE_91_R4,Pronghorn,241,0
SUN_PRAIRIE_91_R4,White-tailed deer,241,0
SUN_PRAIRIE_91_R4,American bison,242,39
SUN_PRAIRIE_91_R4,Coyote,242,0
SUN_PRAIRIE_91_R4,Mule deer,242,0
SUN_PRAIRIE_91_R4,Pronghorn,242,0
SUN_PRAIRIE_91_R4,White-tailed deer,242,0
SUN_PRAIRIE_91_R4,American bison,243,0
SUN_PRAIRIE_91_R4,Coyote,243,0
SUN_PRAIRIE_91_R4,Mule deer,243,0
SUN_PRAIRIE_91_R4,Pronghorn,243,0
SUN_PRAIRIE_91_R4,White-tailed deer,243,0
SUN_PRAIRIE_91_R4,American bison,244,0
SUN_PRAIRIE_91_R4,Coyote,244,0
SUN_PRAIRIE_91_R4,Mule deer,244,0
SUN_PRAIRIE_91_R4,Pronghorn,244,0
SUN_PRAIRIE_91_R4,White-tailed deer,244,0
SUN_PRAIRIE_91_R4,American bison,245,0
SUN_PRAIRIE_91_R4,Coyote,245,0
SUN_PRAIRIE_91_R4,Mule deer,245,0
SUN_PRAIRIE_91_R4,Pronghorn,245,0
SUN_PRAIRIE_91_R4,White-tailed deer,245,0
SUN_PRAIRIE_91_R4,American bison,246,0
SUN_PRAIRIE_91_R4,Coyote,246,0
SUN_PRAIRIE_91_R4,Mule deer,246,0
SUN_PRAIRIE_91_R4,Pronghorn,246,0
SUN_PRAIRIE_91_R4,White-tailed deer,246,0
SUN_PRAIRIE_91_R4,American bison,247,0
SUN_PRAIRIE_91_R4,Coyote,247,0
SUN_PRAIRIE_91_R4,Mule deer,247,0
SUN_PRAIRIE_91_R4,Pronghorn,247,0
SUN_PRAIRIE_91_R4,White-tailed deer,247,0
SUN_PRAIRIE_91_R4,American bison,248,0
SUN_PRAIRIE_91_R4,Coyote,248,0
SUN_PRAIRIE_91_R4,Mule deer,248,0
SUN_PRAIRIE_91_R4,Pronghorn,248,0
SUN_PRAIRIE_91_R4,White-tailed deer,248,0
SUN_PRAIRIE_91_R4,American bison,249,0
SUN_PRAIRIE_91_R4,Coyote,249,0
SUN_PRAIRIE_91_R4,Mule deer,249,0
SUN_PRAIRIE_91_R4,Pronghorn,249,0
SUN_PRAIRIE_91_R4,White-tailed deer,249,0
SUN_PRAIRIE_91_R4,American bison,250,0
SUN_PRAIRIE_91_R4,Coyote,250,0
SUN_PRAIRIE_91_R4,Mule deer,250,0
SUN_PRAIRIE_91_R4,Pronghorn,250,0
SUN_PRAIRIE_91_R4,White-tailed deer,250,0
SUN_PRAIRIE_91_R4,American bison,251,0
SUN_PRAIRIE_91_R4,Coyote,251,0
SUN_PRAIRIE_91_R4,Mule deer,251,0
SUN_PRAIRIE_91_R4,Pronghorn,251,0
SUN_PRAIRIE_91_R4,White-tailed deer,251,0
SUN_PRAIRIE_91_R4,American bison,252,0
SUN_PRAIRIE_91_R4,Coyote,252,0
SUN_PRAIRIE_91_R4,Mule deer,252,0
SUN_PRAIRIE_91_R4,Pronghorn,252,0
SUN_PRAIRIE_91_R4,White-tailed deer,252,0
SUN_PRAIRIE_91_R4,American bison,253,0
SUN_PRAIRIE_91_R4,Coyote,253,0
SUN_PRAIRIE_91_R4,Mule deer,253,0
SUN_PRAIRIE_91_R4,Pronghorn,253,0
SUN_PRAIRIE_91_R4,White-tailed deer,253,0
SUN_PRAIRIE_91_R4,American bison,254,0
SUN_PRAIRIE_91_R4,Coyote,254,0
SUN_PRAIRIE_91_R4,Mule deer,254,0
SUN_PRAIRIE_91_R4,Pronghorn,254,0
SUN_PRAIRIE_91_R4,White-tailed deer,254,0
SUN_PRAIRIE_91_R4,American bison,255,0
SUN_PRAIRIE_91_R4,Coyote,255,0
SUN_PRAIRIE_91_R4,Mule deer,255,0
SUN_PRAIRIE_91_R4,Pronghorn,255,0
SUN_PRAIRIE_91_R4,White-tailed deer,255,0
SUN_PRAIRIE_91_R4,American bison,256,0
SUN_PRAIRIE_91_R4,Coyote,256,0
SUN_PRAIRIE_91_R4,Mule deer,256,0
SUN_PRAIRIE_91_R4,Pronghorn,256,0
SUN_PRAIRIE_91_R4,White-tailed deer,256,0
SUN_PRAIRIE_91_R4,American bison,257,0
SUN_PRAIRIE_91_R4,Coyote,257,0
SUN_PRAIRIE_91_R4,Mule deer,257,0
SUN_PRAIRIE_91_R4,Pronghorn,257,0
SUN_PRAIRIE_91_R4,White-tailed deer,257,0
SUN_PRAIRIE_91_R4,American bison,258,0
SUN_PRAIRIE_91_R4,Coyote,258,0
SUN_PRAIRIE_91_R4,Mule deer,258,0
SUN_PRAIRIE_91_R4,Pronghorn,258,0
SUN_PRAIRIE_91_R4,White-tailed deer,258,0
SUN_PRAIRIE_91_R4,American bison,259,0
SUN_PRAIRIE_91_R4,Coyote,259,0
SUN_PRAIRIE_91_R4,Mule deer,259,0
SUN_PRAIRIE_91_R4,Pronghorn,259,0
SUN_PRAIRIE_91_R4,White-tailed deer,259,0
SUN_PRAIRIE_91_R4,American bison,260,0
SUN_PRAIRIE_91_R4,Coyote,260,0
SUN_PRAIRIE_91_R4,Mule deer,260,0
SUN_PRAIRIE_91_R4,Pronghorn,260,0
SUN_PRAIRIE_91_R4,White-tailed deer,260,0
SUN_PRAIRIE_91_R4,American bison,261,0
SUN_PRAIRIE_91_R4,Coyote,261,0
SUN_PRAIRIE_91_R4,Mule deer,261,0
SUN_PRAIRIE_91_R4,Pronghorn,261,0
SUN_PRAIRIE_91_R4,White-tailed deer,261,0
SUN_PRAIRIE_91_R4,American bison,262,0
SUN_PRAIRIE_91_R4,Coyote,262,0
SUN_PRAIRIE_91_R4,Mule deer,262,0
SUN_PRAIRIE_91_R4,Pronghorn,262,0
SUN_PRAIRIE_91_R4,White-tailed deer,262,0
SUN_PRAIRIE_91_R4,American bison,263,0
SUN_PRAIRIE_91_R4,Coyote,263,0
SUN_PRAIRIE_91_R4,Mule deer,263,0
SUN_PRAIRIE_91_R4,Pronghorn,263,0
SUN_PRAIRIE_91_R4,White-tailed deer,263,0
SUN_PRAIRIE_91_R4,American bison,264,0
SUN_PRAIRIE_91_R4,Coyote,264,0
SUN_PRAIRIE_91_R4,Mule deer,264,0
SUN_PRAIRIE_91_R4,Pronghorn,264,0
SUN_PRAIRIE_91_R4,White-tailed deer,264,0
SUN_PRAIRIE_91_R4,American bison,265,0
SUN_PRAIRIE_91_R4,Coyote,265,0
SUN_PRAIRIE_91_R4,Mule deer,265,0
SUN_PRAIRIE_91_R4,Pronghorn,265,0
SUN_PRAIRIE_91_R4,White-tailed deer,265,0
SUN_PRAIRIE_91_R4,American bison,266,0
SUN_PRAIRIE_91_R4,Coyote,266,0
SUN_PRAIRIE_91_R4,Mule deer,266,0
SUN_PRAIRIE_91_R4,Pronghorn,266,0
SUN_PRAIRIE_91_R4,White-tailed deer,266,0
SUN_PRAIRIE_91_R4,American bison,267,0
SUN_PRAIRIE_91_R4,Coyote,267,0
SUN_PRAIRIE_91_R4,Mule deer,267,0
SUN_PRAIRIE_91_R4,Pronghorn,267,0
SUN_PRAIRIE_91_R4,White-tailed deer,267,0
SUN_PRAIRIE_91_R5,American bison,267,0
SUN_PRAIRIE_91_R5,Coyote,267,0
SUN_PRAIRIE_91_R5,Mule deer,267,0
SUN_PRAIRIE_91_R5,Pronghorn,267,0
SUN_PRAIRIE_91_R5,White-tailed deer,267,0
SUN_PRAIRIE_91_R5,American bison,268,0
SUN_PRAIRIE_91_R5,Coyote,268,0
SUN_PRAIRIE_91_R5,Mule deer,268,0
SUN_PRAIRIE_91_R5,Pronghorn,268,0
SUN_PRAIRIE_91_R5,White-tailed deer,268,0
SUN_PRAIRIE_91_R5,American bison,269,0
SUN_PRAIRIE_91_R5,Coyote,269,0
SUN_PRAIRIE_91_R5,Mule deer,269,0
SUN_PRAIRIE_91_R5,Pronghorn,269,0
SUN_PRAIRIE_91_R5,White-tailed deer,269,0
SUN_PRAIRIE_91_R5,American bison,270,0
SUN_PRAIRIE_91_R5,Coyote,270,0
SUN_PRAIRIE_91_R5,Mule deer,270,0
SUN_PRAIRIE_91_R5,Pronghorn,270,0
SUN_PRAIRIE_91_R5,White-tailed deer,270,0
SUN_PRAIRIE_91_R5,American bison,271,0
SUN_PRAIRIE_91_R5,Coyote,271,0
SUN_PRAIRIE_91_R5,Mule deer,271,0
SUN_PRAIRIE_91_R5,Pronghorn,271,0
SUN_PRAIRIE_91_R5,White-tailed deer,271,0
SUN_PRAIRIE_91_R5,American bison,272,0
SUN_PRAIRIE_91_R5,Coyote,272,0
SUN_PRAIRIE_91_R5,Mule deer,272,0
SUN_PRAIRIE_91_R5,Pronghorn,272,0
SUN_PRAIRIE_91_R5,White-tailed deer,272,0
SUN_PRAIRIE_91_R5,American bison,273,0
SUN_PRAIRIE_91_R5,Coyote,273,0
SUN_PRAIRIE_91_R5,Mule deer,273,0
SUN_PRAIRIE_91_R5,Pronghorn,273,0
SUN_PRAIRIE_91_R5,White-tailed deer,273,0
SUN_PRAIRIE_91_R5,American bison,274,0
SUN_PRAIRIE_91_R5,Coyote,274,0
SUN_PRAIRIE_91_R5,Mule deer,274,0
SUN_PRAIRIE_91_R5,Pronghorn,274,0
SUN_PRAIRIE_91_R5,White-tailed deer,274,0
SUN_PRAIRIE_91_R5,American bison,275,0
SUN_PRAIRIE_91_R5,Coyote,275,0
SUN_PRAIRIE_91_R5,Mule deer,275,0
SUN_PRAIRIE_91_R5,Pronghorn,275,0
SUN_PRAIRIE_91_R5,White-tailed deer,275,0
SUN_PRAIRIE_91_R5,American bison,276,0
SUN_PRAIRIE_91_R5,Coyote,276,0
SUN_PRAIRIE_91_R5,Mule deer,276,0
SUN_PRAIRIE_91_R5,Pronghorn,276,0
SUN_PRAIRIE_91_R5,White-tailed deer,276,0
SUN_PRAIRIE_91_R5,American bison,277,0
SUN_PRAIRIE_91_R5,Coyote,277,0
SUN_PRAIRIE_91_R5,Mule deer,277,0
SUN_PRAIRIE_91_R5,Pronghorn,277,0
SUN_PRAIRIE_91_R5,White-tailed deer,277,0
SUN_PRAIRIE_91_R5,American bison,278,0
SUN_PRAIRIE_91_R5,Coyote,278,0
SUN_PRAIRIE_91_R5,Mule deer,278,0
SUN_PRAIRIE_91_R5,Pronghorn,278,0
SUN_PRAIRIE_91_R5,White-tailed deer,278,0
SUN_PRAIRIE_91_R5,American bison,279,0
SUN_PRAIRIE_91_R5,Coyote,279,0
SUN_PRAIRIE_91_R5,Mule deer,279,0
SUN_PRAIRIE_91_R5,Pronghorn,279,0
SUN_PRAIRIE_91_R5,White-tailed deer,279,0
SUN_PRAIRIE_91_R5,American bison,280,0
SUN_PRAIRIE_91_R5,Coyote,280,0
SUN_PRAIRIE_91_R5,Mule deer,280,0
SUN_PRAIRIE_91_R5,Pronghorn,280,0
SUN_PRAIRIE_91_R5,White-tailed deer,280,0
SUN_PRAIRIE_91_R5,American bison,281,0
SUN_PRAIRIE_91_R5,Coyote,281,0
SUN_PRAIRIE_91_R5,Mule deer,281,0
SUN_PRAIRIE_91_R5,Pronghorn,281,0
SUN_PRAIRIE_91_R5,White-tailed deer,281,0
SUN_PRAIRIE_91_R5,American bison,282,0
SUN_PRAIRIE_91_R5,Coyote,282,0
SUN_PRAIRIE_91_R5,Mule deer,282,0
SUN_PRAIRIE_91_R5,Pronghorn,282,0
SUN_PRAIRIE_91_R5,White-tailed deer,282,0
SUN_PRAIRIE_91_R5,American bison,283,0
SUN_PRAIRIE_91_R5,Coyote,283,0
SUN_PRAIRIE_91_R5,Mule deer,283,0
SUN_PRAIRIE_91_R5,Pronghorn,283,0
SUN_PRAIRIE_91_R5,White-tailed deer,283,0
SUN_PRAIRIE_91_R5,American bison,284,0
SUN_PRAIRIE_91_R5,Coyote,284,0
SUN_PRAIRIE_91_R5,Mule deer,284,0
SUN_PRAIRIE_91_R5,Pronghorn,284,0
SUN_PRAIRIE_91_R5,White-tailed deer,284,0
SUN_PRAIRIE_91_R5,American bison,285,0
SUN_PRAIRIE_91_R5,Coyote,285,0
SUN_PRAIRIE_91_R5,Mule deer,285,0
SUN_PRAIRIE_91_R5,Pronghorn,285,0
SUN_PRAIRIE_91_R5,White-tailed deer,285,0
SUN_PRAIRIE_91_R5,American bison,286,0
SUN_PRAIRIE_91_R5,Coyote,286,0
SUN_PRAIRIE_91_R5,Mule deer,286,0
SUN_PRAIRIE_91_R5,Pronghorn,286,0
SUN_PRAIRIE_91_R5,White-tailed deer,286,0
SUN_PRAIRIE_91_R5,American bison,287,0
SUN_PRAIRIE_91_R5,Coyote,287,0
SUN_PRAIRIE_91_R5,Mule deer,287,0
SUN_PRAIRIE_91_R5,Pronghorn,287,0
SUN_PRAIRIE_91_R5,White-tailed deer,287,0
SUN_PRAIRIE_91_R5,American bison,288,0
SUN_PRAIRIE_91_R5,Coyote,288,0
SUN_PRAIRIE_91_R5,Mule deer,288,0
SUN_PRAIRIE_91_R5,Pronghorn,288,0
SUN_PRAIRIE_91_R5,White-tailed deer,288,0
SUN_PRAIRIE_91_R5,American bison,289,0
SUN_PRAIRIE_91_R5,Coyote,289,0
SUN_PRAIRIE_91_R5,Mule deer,289,0
SUN_PRAIRIE_91_R5,Pronghorn,289,0
SUN_PRAIRIE_91_R5,White-tailed deer,289,0
SUN_PRAIRIE_92_R1,American bison,140,0
SUN_PRAIRIE_92_R1,Coyote,140,0
SUN_PRAIRIE_92_R1,Mule deer,140,0
SUN_PRAIRIE_92_R1,Pronghorn,140,0
SUN_PRAIRIE_92_R1,White-tailed deer,140,0
SUN_PRAIRIE_92_R1,American bison,141,0
SUN_PRAIRIE_92_R1,Coyote,141,0
SUN_PRAIRIE_92_R1,Mule deer,141,0
SUN_PRAIRIE_92_R1,Pronghorn,141,0
SUN_PRAIRIE_92_R1,White-tailed deer,141,0
SUN_PRAIRIE_92_R1,American bison,142,3
SUN_PRAIRIE_92_R1,Coyote,142,0
SUN_PRAIRIE_92_R1,Mule deer,142,0
SUN_PRAIRIE_92_R1,Pronghorn,142,0
SUN_PRAIRIE_92_R1,White-tailed deer,142,0
SUN_PRAIRIE_92_R1,American bison,143,5
SUN_PRAIRIE_92_R1,Coyote,143,0
SUN_PRAIRIE_92_R1,Mule deer,143,0
SUN_PRAIRIE_92_R1,Pronghorn,143,0
SUN_PRAIRIE_92_R1,White-tailed deer,143,0
SUN_PRAIRIE_92_R1,American bison,144,0
SUN_PRAIRIE_92_R1,Coyote,144,0
SUN_PRAIRIE_92_R1,Mule deer,144,0
SUN_PRAIRIE_92_R1,Pronghorn,144,11
SUN_PRAIRIE_92_R1,White-tailed deer,144,0
SUN_PRAIRIE_92_R1,American bison,145,4
SUN_PRAIRIE_92_R1,Coyote,145,0
SUN_PRAIRIE_92_R1,Mule deer,145,0
SUN_PRAIRIE_92_R1,Pronghorn,145,0
SUN_PRAIRIE_92_R1,White-tailed deer,145,0
SUN_PRAIRIE_92_R1,American bison,146,4
SUN_PRAIRIE_92_R1,Coyote,146,0
SUN_PRAIRIE_92_R1,Mule deer,146,0
SUN_PRAIRIE_92_R1,Pronghorn,146,0
SUN_PRAIRIE_92_R1,White-tailed deer,146,0
SUN_PRAIRIE_92_R1,American bison,147,1
SUN_PRAIRIE_92_R1,Coyote,147,0
SUN_PRAIRIE_92_R1,Mule deer,147,0
SUN_PRAIRIE_92_R1,Pronghorn,147,0
SUN_PRAIRIE_92_R1,White-tailed deer,147,0
SUN_PRAIRIE_92_R1,American bison,148,2
SUN_PRAIRIE_92_R1,Coyote,148,0
SUN_PRAIRIE_92_R1,Mule deer,148,0
SUN_PRAIRIE_92_R1,Pronghorn,148,0
SUN_PRAIRIE_92_R1,White-tailed deer,148,0
SUN_PRAIRIE_92_R1,American bison,149,84
SUN_PRAIRIE_92_R1,Coyote,149,0
SUN_PRAIRIE_92_R1,Mule deer,149,0
SUN_PRAIRIE_92_R1,Pronghorn,149,0
SUN_PRAIRIE_92_R1,White-tailed deer,149,0
SUN_PRAIRIE_92_R1,American bison,150,0
SUN_PRAIRIE_92_R1,Coyote,150,0
SUN_PRAIRIE_92_R1,Mule deer,150,0
SUN_PRAIRIE_92_R1,Pronghorn,150,0
SUN_PRAIRIE_92_R1,White-tailed deer,150,0
SUN_PRAIRIE_92_R1,American bison,151,0
SUN_PRAIRIE_92_R1,Coyote,151,0
SUN_PRAIRIE_92_R1,Mule deer,151,0
SUN_PRAIRIE_92_R1,Pronghorn,151,0
